"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","UNEMP","TOT","PC_LF","Q","2003-Q2",7.758936,
"CZE","UNEMP","TOT","PC_LF","Q","2003-Q3",7.991645,
"CZE","UNEMP","TOT","PC_LF","Q","2003-Q4",8.183764,
"CZE","UNEMP","TOT","PC_LF","Q","2004-Q1",8.385579,
"CZE","UNEMP","TOT","PC_LF","Q","2004-Q2",8.441806,
"CZE","UNEMP","TOT","PC_LF","Q","2004-Q3",8.215759,
"CZE","UNEMP","TOT","PC_LF","Q","2004-Q4",8.244807,
"CZE","UNEMP","TOT","PC_LF","Q","2005-Q1",8.044372,
"CZE","UNEMP","TOT","PC_LF","Q","2005-Q2",8.034608,
"CZE","UNEMP","TOT","PC_LF","Q","2005-Q3",7.784142,
"CZE","UNEMP","TOT","PC_LF","Q","2005-Q4",7.834885,
"CZE","UNEMP","TOT","PC_LF","Q","2006-Q1",7.680803,
"CZE","UNEMP","TOT","PC_LF","Q","2006-Q2",7.276372,
"CZE","UNEMP","TOT","PC_LF","Q","2006-Q3",7.024965,
"CZE","UNEMP","TOT","PC_LF","Q","2006-Q4",6.588124,
"CZE","UNEMP","TOT","PC_LF","Q","2007-Q1",5.811266,
"CZE","UNEMP","TOT","PC_LF","Q","2007-Q2",5.451155,
"CZE","UNEMP","TOT","PC_LF","Q","2007-Q3",5.122689,
"CZE","UNEMP","TOT","PC_LF","Q","2007-Q4",4.888757,
"CZE","UNEMP","TOT","PC_LF","Q","2008-Q1",4.525906,
"CZE","UNEMP","TOT","PC_LF","Q","2008-Q2",4.338591,
"CZE","UNEMP","TOT","PC_LF","Q","2008-Q3",4.272954,
"CZE","UNEMP","TOT","PC_LF","Q","2008-Q4",4.433496,
"CZE","UNEMP","TOT","PC_LF","Q","2009-Q1",5.541061,
"CZE","UNEMP","TOT","PC_LF","Q","2009-Q2",6.513598,
"CZE","UNEMP","TOT","PC_LF","Q","2009-Q3",7.304147,
"CZE","UNEMP","TOT","PC_LF","Q","2009-Q4",7.333547,
"CZE","UNEMP","TOT","PC_LF","Q","2010-Q1",7.703737,
"CZE","UNEMP","TOT","PC_LF","Q","2010-Q2",7.336032,
"CZE","UNEMP","TOT","PC_LF","Q","2010-Q3",7.105199,
"CZE","UNEMP","TOT","PC_LF","Q","2010-Q4",6.95303,
"CZE","UNEMP","TOT","PC_LF","Q","2011-Q1",6.860216,
"CZE","UNEMP","TOT","PC_LF","Q","2011-Q2",6.919893,
"CZE","UNEMP","TOT","PC_LF","Q","2011-Q3",6.563106,
"CZE","UNEMP","TOT","PC_LF","Q","2011-Q4",6.488249,
"CZE","UNEMP","TOT","PC_LF","Q","2012-Q1",6.803774,
"CZE","UNEMP","TOT","PC_LF","Q","2012-Q2",6.901105,
"CZE","UNEMP","TOT","PC_LF","Q","2012-Q3",6.97648,
"CZE","UNEMP","TOT","PC_LF","Q","2012-Q4",7.22915,
"CZE","UNEMP","TOT","PC_LF","Q","2013-Q1",7.145643,
"CZE","UNEMP","TOT","PC_LF","Q","2013-Q2",6.948081,
"CZE","UNEMP","TOT","PC_LF","Q","2013-Q3",6.954902,
"CZE","UNEMP","TOT","PC_LF","Q","2013-Q4",6.749054,
"CZE","UNEMP","TOT","PC_LF","Q","2014-Q1",6.511605,
"CZE","UNEMP","TOT","PC_LF","Q","2014-Q2",6.219423,
"CZE","UNEMP","TOT","PC_LF","Q","2014-Q3",5.898684,
"CZE","UNEMP","TOT","PC_LF","Q","2014-Q4",5.79214,
"CZE","UNEMP","TOT","PC_LF","Q","2015-Q1",5.730542,
"CZE","UNEMP","TOT","PC_LF","Q","2015-Q2",5.083863,
"CZE","UNEMP","TOT","PC_LF","Q","2015-Q3",4.833935,
"CZE","UNEMP","TOT","PC_LF","Q","2015-Q4",4.501707,
"CZE","UNEMP","TOT","PC_LF","Q","2016-Q1",4.181779,
"CZE","UNEMP","TOT","PC_LF","Q","2016-Q2",4.049838,
"CZE","UNEMP","TOT","PC_LF","Q","2016-Q3",3.97267,
"CZE","UNEMP","WOMEN","PC_LF","Q","1998-Q1",7.178906,
"CZE","UNEMP","WOMEN","PC_LF","Q","1998-Q2",7.778167,
"CZE","UNEMP","WOMEN","PC_LF","Q","1998-Q3",8.637229,
"CZE","UNEMP","WOMEN","PC_LF","Q","1998-Q4",9.226528,
"CZE","UNEMP","WOMEN","PC_LF","Q","1999-Q1",9.871967,
"CZE","UNEMP","WOMEN","PC_LF","Q","1999-Q2",10.41624,
"CZE","UNEMP","WOMEN","PC_LF","Q","1999-Q3",10.90535,
"CZE","UNEMP","WOMEN","PC_LF","Q","1999-Q4",10.66879,
"CZE","UNEMP","WOMEN","PC_LF","Q","2000-Q1",10.90518,
"CZE","UNEMP","WOMEN","PC_LF","Q","2000-Q2",10.83588,
"CZE","UNEMP","WOMEN","PC_LF","Q","2000-Q3",10.22975,
"CZE","UNEMP","WOMEN","PC_LF","Q","2000-Q4",10.16637,
"CZE","UNEMP","WOMEN","PC_LF","Q","2001-Q1",10.00251,
"CZE","UNEMP","WOMEN","PC_LF","Q","2001-Q2",9.894154,
"CZE","UNEMP","WOMEN","PC_LF","Q","2001-Q3",9.899177,
"CZE","UNEMP","WOMEN","PC_LF","Q","2001-Q4",9.603295,
"CZE","UNEMP","WOMEN","PC_LF","Q","2002-Q1",9.108399,
"CZE","UNEMP","WOMEN","PC_LF","Q","2002-Q2",8.812263,
"CZE","UNEMP","WOMEN","PC_LF","Q","2002-Q3",8.944112,
"CZE","UNEMP","WOMEN","PC_LF","Q","2002-Q4",9.226542,
"CZE","UNEMP","WOMEN","PC_LF","Q","2003-Q1",9.423375,
"CZE","UNEMP","WOMEN","PC_LF","Q","2003-Q2",9.930657,
"CZE","UNEMP","WOMEN","PC_LF","Q","2003-Q3",10.01725,
"CZE","UNEMP","WOMEN","PC_LF","Q","2003-Q4",10.13234,
"CZE","UNEMP","WOMEN","PC_LF","Q","2004-Q1",10.12394,
"CZE","UNEMP","WOMEN","PC_LF","Q","2004-Q2",9.945294,
"CZE","UNEMP","WOMEN","PC_LF","Q","2004-Q3",9.662762,
"CZE","UNEMP","WOMEN","PC_LF","Q","2004-Q4",9.873235,
"CZE","UNEMP","WOMEN","PC_LF","Q","2005-Q1",9.472795,
"CZE","UNEMP","WOMEN","PC_LF","Q","2005-Q2",10.0671,
"CZE","UNEMP","WOMEN","PC_LF","Q","2005-Q3",9.684789,
"CZE","UNEMP","WOMEN","PC_LF","Q","2005-Q4",9.953482,
"CZE","UNEMP","WOMEN","PC_LF","Q","2006-Q1",9.528831,
"CZE","UNEMP","WOMEN","PC_LF","Q","2006-Q2",9.067833,
"CZE","UNEMP","WOMEN","PC_LF","Q","2006-Q3",8.640281,
"CZE","UNEMP","WOMEN","PC_LF","Q","2006-Q4",8.137951,
"CZE","UNEMP","WOMEN","PC_LF","Q","2007-Q1",7.471652,
"CZE","UNEMP","WOMEN","PC_LF","Q","2007-Q2",6.755174,
"CZE","UNEMP","WOMEN","PC_LF","Q","2007-Q3",6.381303,
"CZE","UNEMP","WOMEN","PC_LF","Q","2007-Q4",6.336275,
"CZE","UNEMP","WOMEN","PC_LF","Q","2008-Q1",5.884654,
"CZE","UNEMP","WOMEN","PC_LF","Q","2008-Q2",5.370866,
"CZE","UNEMP","WOMEN","PC_LF","Q","2008-Q3",5.508609,
"CZE","UNEMP","WOMEN","PC_LF","Q","2008-Q4",5.677824,
"CZE","UNEMP","WOMEN","PC_LF","Q","2009-Q1",6.676062,
"CZE","UNEMP","WOMEN","PC_LF","Q","2009-Q2",7.624549,
"CZE","UNEMP","WOMEN","PC_LF","Q","2009-Q3",8.368522,
"CZE","UNEMP","WOMEN","PC_LF","Q","2009-Q4",8.241288,
"CZE","UNEMP","WOMEN","PC_LF","Q","2010-Q1",8.690812,
"CZE","UNEMP","WOMEN","PC_LF","Q","2010-Q2",8.564442,
"CZE","UNEMP","WOMEN","PC_LF","Q","2010-Q3",8.393017,
"CZE","UNEMP","WOMEN","PC_LF","Q","2010-Q4",8.174116,
"CZE","UNEMP","WOMEN","PC_LF","Q","2011-Q1",8.079183,
"CZE","UNEMP","WOMEN","PC_LF","Q","2011-Q2",8.174143,
"CZE","UNEMP","WOMEN","PC_LF","Q","2011-Q3",7.709193,
"CZE","UNEMP","WOMEN","PC_LF","Q","2011-Q4",7.622237,
"CZE","UNEMP","WOMEN","PC_LF","Q","2012-Q1",7.949712,
"CZE","UNEMP","WOMEN","PC_LF","Q","2012-Q2",8.13078,
"CZE","UNEMP","WOMEN","PC_LF","Q","2012-Q3",8.232399,
"CZE","UNEMP","WOMEN","PC_LF","Q","2012-Q4",8.503748,
"CZE","UNEMP","WOMEN","PC_LF","Q","2013-Q1",8.380202,
"CZE","UNEMP","WOMEN","PC_LF","Q","2013-Q2",8.385988,
"CZE","UNEMP","WOMEN","PC_LF","Q","2013-Q3",8.283144,
"CZE","UNEMP","WOMEN","PC_LF","Q","2013-Q4",8.102796,
"CZE","UNEMP","WOMEN","PC_LF","Q","2014-Q1",7.889395,
"CZE","UNEMP","WOMEN","PC_LF","Q","2014-Q2",7.597322,
"CZE","UNEMP","WOMEN","PC_LF","Q","2014-Q3",7.214941,
"CZE","UNEMP","WOMEN","PC_LF","Q","2014-Q4",6.878602,
"CZE","UNEMP","WOMEN","PC_LF","Q","2015-Q1",6.772742,
"CZE","UNEMP","WOMEN","PC_LF","Q","2015-Q2",6.114774,
"CZE","UNEMP","WOMEN","PC_LF","Q","2015-Q3",5.883412,
"CZE","UNEMP","WOMEN","PC_LF","Q","2015-Q4",5.517657,
"CZE","UNEMP","WOMEN","PC_LF","Q","2016-Q1",4.966627,
"CZE","UNEMP","WOMEN","PC_LF","Q","2016-Q2",4.715458,
"CZE","UNEMP","WOMEN","PC_LF","Q","2016-Q3",4.760452,
"DNK","UNEMP","MEN","PC_LF","Q","1990-Q1",7.460306,
"DNK","UNEMP","MEN","PC_LF","Q","1990-Q2",7.789612,
"DNK","UNEMP","MEN","PC_LF","Q","1990-Q3",7.81881,
"DNK","UNEMP","MEN","PC_LF","Q","1990-Q4",7.807164,
"DNK","UNEMP","MEN","PC_LF","Q","1991-Q1",7.972322,
"DNK","UNEMP","MEN","PC_LF","Q","1991-Q2",8.385253,
"DNK","UNEMP","MEN","PC_LF","Q","1991-Q3",8.428622,
"DNK","UNEMP","MEN","PC_LF","Q","1991-Q4",8.298849,
"DNK","UNEMP","MEN","PC_LF","Q","1992-Q1",8.029752,
"DNK","UNEMP","MEN","PC_LF","Q","1992-Q2",8.329383,
"DNK","UNEMP","MEN","PC_LF","Q","1992-Q3",8.406288,
"DNK","UNEMP","MEN","PC_LF","Q","1992-Q4",8.256881,
"DNK","UNEMP","MEN","PC_LF","Q","1993-Q1",10.04175,
"DNK","UNEMP","MEN","PC_LF","Q","1993-Q2",10.3866,
"DNK","UNEMP","MEN","PC_LF","Q","1993-Q3",10.49756,
"DNK","UNEMP","MEN","PC_LF","Q","1993-Q4",10.26535,
"DNK","UNEMP","MEN","PC_LF","Q","1994-Q1",6.983875,
"DNK","UNEMP","MEN","PC_LF","Q","1994-Q2",7.199301,
"DNK","UNEMP","MEN","PC_LF","Q","1994-Q3",7.271514,
"DNK","UNEMP","MEN","PC_LF","Q","1994-Q4",7.241413,
"DNK","UNEMP","MEN","PC_LF","Q","1995-Q1",6.622024,
"DNK","UNEMP","MEN","PC_LF","Q","1995-Q2",5.8932,
"DNK","UNEMP","MEN","PC_LF","Q","1995-Q3",5.903327,
"DNK","UNEMP","MEN","PC_LF","Q","1995-Q4",6.241832,
"DNK","UNEMP","MEN","PC_LF","Q","1996-Q1",6.459415,
"DNK","UNEMP","MEN","PC_LF","Q","1996-Q2",5.900745,
"DNK","UNEMP","MEN","PC_LF","Q","1996-Q3",5.450891,
"DNK","UNEMP","MEN","PC_LF","Q","1996-Q4",5.272046,
"DNK","UNEMP","MEN","PC_LF","Q","1997-Q1",5.320281,
"DNK","UNEMP","MEN","PC_LF","Q","1997-Q2",4.955402,
"DNK","UNEMP","MEN","PC_LF","Q","1997-Q3",4.760545,
"DNK","UNEMP","MEN","PC_LF","Q","1997-Q4",4.533741,
"DNK","UNEMP","MEN","PC_LF","Q","1998-Q1",4.506091,
"DNK","UNEMP","MEN","PC_LF","Q","1998-Q2",4.310662,
"DNK","UNEMP","MEN","PC_LF","Q","1998-Q3",4.645918,
"DNK","UNEMP","MEN","PC_LF","Q","1998-Q4",4.556312,
"DNK","UNEMP","MEN","PC_LF","Q","1999-Q1",4.48712,
"DNK","UNEMP","MEN","PC_LF","Q","1999-Q2",4.665177,
"DNK","UNEMP","MEN","PC_LF","Q","1999-Q3",4.861712,
"DNK","UNEMP","MEN","PC_LF","Q","1999-Q4",4.983691,
"DNK","UNEMP","MEN","PC_LF","Q","2000-Q1",4.694859,
"DNK","UNEMP","MEN","PC_LF","Q","2000-Q2",4.344359,
"DNK","UNEMP","MEN","PC_LF","Q","2000-Q3",3.431602,
"DNK","UNEMP","MEN","PC_LF","Q","2000-Q4",3.895336,
"DNK","UNEMP","MEN","PC_LF","Q","2001-Q1",4.127564,
"DNK","UNEMP","MEN","PC_LF","Q","2001-Q2",3.923417,
"DNK","UNEMP","MEN","PC_LF","Q","2001-Q3",4.117749,
"DNK","UNEMP","MEN","PC_LF","Q","2001-Q4",4.407303,
"DNK","UNEMP","MEN","PC_LF","Q","2002-Q1",4.342346,
"DNK","UNEMP","MEN","PC_LF","Q","2002-Q2",4.335509,
"DNK","UNEMP","MEN","PC_LF","Q","2002-Q3",4.225796,
"DNK","UNEMP","MEN","PC_LF","Q","2002-Q4",4.158696,
"DNK","UNEMP","MEN","PC_LF","Q","2003-Q1",4.423037,
"DNK","UNEMP","MEN","PC_LF","Q","2003-Q2",5.081596,
"DNK","UNEMP","MEN","PC_LF","Q","2003-Q3",4.975216,
"DNK","UNEMP","MEN","PC_LF","Q","2003-Q4",4.948643,
"DNK","UNEMP","MEN","PC_LF","Q","2004-Q1",5.142859,
"DNK","UNEMP","MEN","PC_LF","Q","2004-Q2",5.303798,
"DNK","UNEMP","MEN","PC_LF","Q","2004-Q3",5.183442,
"DNK","UNEMP","MEN","PC_LF","Q","2004-Q4",4.809081,
"DNK","UNEMP","MEN","PC_LF","Q","2005-Q1",4.936943,
"DNK","UNEMP","MEN","PC_LF","Q","2005-Q2",4.429072,
"DNK","UNEMP","MEN","PC_LF","Q","2005-Q3",4.096131,
"DNK","UNEMP","MEN","PC_LF","Q","2005-Q4",3.960388,
"DNK","UNEMP","MEN","PC_LF","Q","2006-Q1",3.666219,
"DNK","UNEMP","MEN","PC_LF","Q","2006-Q2",3.416305,
"DNK","UNEMP","MEN","PC_LF","Q","2006-Q3",3.132691,
"DNK","UNEMP","MEN","PC_LF","Q","2006-Q4",3.116632,
"DNK","UNEMP","MEN","PC_LF","Q","2007-Q1",3.715651,
"DNK","UNEMP","MEN","PC_LF","Q","2007-Q2",3.429595,
"DNK","UNEMP","MEN","PC_LF","Q","2007-Q3",3.425032,
"DNK","UNEMP","MEN","PC_LF","Q","2007-Q4",3.24433,
"DNK","UNEMP","MEN","PC_LF","Q","2008-Q1",3.019589,
"DNK","UNEMP","MEN","PC_LF","Q","2008-Q2",2.861199,
"DNK","UNEMP","MEN","PC_LF","Q","2008-Q3",2.966532,
"DNK","UNEMP","MEN","PC_LF","Q","2008-Q4",3.718976,
"DNK","UNEMP","MEN","PC_LF","Q","2009-Q1",5.862692,
"DNK","UNEMP","MEN","PC_LF","Q","2009-Q2",6.508894,
"DNK","UNEMP","MEN","PC_LF","Q","2009-Q3",6.962814,
"DNK","UNEMP","MEN","PC_LF","Q","2009-Q4",7.234365,
"DNK","UNEMP","MEN","PC_LF","Q","2010-Q1",9.230546,
"DNK","UNEMP","MEN","PC_LF","Q","2010-Q2",8.815213,
"DNK","UNEMP","MEN","PC_LF","Q","2010-Q3",7.881116,
"DNK","UNEMP","MEN","PC_LF","Q","2010-Q4",7.676613,
"DNK","UNEMP","MEN","PC_LF","Q","2011-Q1",8.002811,
"DNK","UNEMP","MEN","PC_LF","Q","2011-Q2",7.806297,
"DNK","UNEMP","MEN","PC_LF","Q","2011-Q3",7.346231,
"DNK","UNEMP","MEN","PC_LF","Q","2011-Q4",7.464007,
"DNK","UNEMP","MEN","PC_LF","Q","2012-Q1",7.789689,
"DNK","UNEMP","MEN","PC_LF","Q","2012-Q2",7.911885,
"DNK","UNEMP","MEN","PC_LF","Q","2012-Q3",7.394263,
"DNK","UNEMP","MEN","PC_LF","Q","2012-Q4",7.026302,
"DNK","UNEMP","MEN","PC_LF","Q","2013-Q1",7.022257,
"DNK","UNEMP","MEN","PC_LF","Q","2013-Q2",6.788854,
"DNK","UNEMP","MEN","PC_LF","Q","2013-Q3",6.779495,
"DNK","UNEMP","MEN","PC_LF","Q","2013-Q4",6.344331,
"DNK","UNEMP","MEN","PC_LF","Q","2014-Q1",6.389503,
"DNK","UNEMP","MEN","PC_LF","Q","2014-Q2",6.288853,
"DNK","UNEMP","MEN","PC_LF","Q","2014-Q3",6.344703,
"DNK","UNEMP","MEN","PC_LF","Q","2014-Q4",6.334442,
"DNK","UNEMP","MEN","PC_LF","Q","2015-Q1",6.197342,
"DNK","UNEMP","MEN","PC_LF","Q","2015-Q2",6.033079,
"DNK","UNEMP","MEN","PC_LF","Q","2015-Q3",5.7866,
"DNK","UNEMP","MEN","PC_LF","Q","2015-Q4",5.652442,"B"
"DNK","UNEMP","MEN","PC_LF","Q","2016-Q1",5.703758,
"DNK","UNEMP","MEN","PC_LF","Q","2016-Q2",5.853654,
"DNK","UNEMP","MEN","PC_LF","Q","2016-Q3",5.733775,
"DNK","UNEMP","TOT","PC_LF","Q","1990-Q1",8.075424,
"DNK","UNEMP","TOT","PC_LF","Q","1990-Q2",8.39012,
"DNK","UNEMP","TOT","PC_LF","Q","1990-Q3",8.236765,
"DNK","UNEMP","TOT","PC_LF","Q","1990-Q4",8.438844,
"DNK","UNEMP","TOT","PC_LF","Q","1991-Q1",8.832664,
"DNK","UNEMP","TOT","PC_LF","Q","1991-Q2",9.209415,
"DNK","UNEMP","TOT","PC_LF","Q","1991-Q3",9.035327,
"DNK","UNEMP","TOT","PC_LF","Q","1991-Q4",9.202956,
"DNK","UNEMP","TOT","PC_LF","Q","1992-Q1",8.817421,
"DNK","UNEMP","TOT","PC_LF","Q","1992-Q2",9.138475,
"DNK","UNEMP","TOT","PC_LF","Q","1992-Q3",8.966585,
"DNK","UNEMP","TOT","PC_LF","Q","1992-Q4",9.132662,
"DNK","UNEMP","TOT","PC_LF","Q","1993-Q1",10.45697,
"DNK","UNEMP","TOT","PC_LF","Q","1993-Q2",10.82987,
"DNK","UNEMP","TOT","PC_LF","Q","1993-Q3",10.62689,
"DNK","UNEMP","TOT","PC_LF","Q","1993-Q4",10.7922,
"DNK","UNEMP","TOT","PC_LF","Q","1994-Q1",7.845783,
"DNK","UNEMP","TOT","PC_LF","Q","1994-Q2",8.130898,
"DNK","UNEMP","TOT","PC_LF","Q","1994-Q3",7.924614,
"DNK","UNEMP","TOT","PC_LF","Q","1994-Q4",8.171455,
"DNK","UNEMP","TOT","PC_LF","Q","1995-Q1",7.390974,
"DNK","UNEMP","TOT","PC_LF","Q","1995-Q2",7.255175,
"DNK","UNEMP","TOT","PC_LF","Q","1995-Q3",7.02773,
"DNK","UNEMP","TOT","PC_LF","Q","1995-Q4",6.76913,
"DNK","UNEMP","TOT","PC_LF","Q","1996-Q1",7.130794,
"DNK","UNEMP","TOT","PC_LF","Q","1996-Q2",7.158748,
"DNK","UNEMP","TOT","PC_LF","Q","1996-Q3",6.823707,
"DNK","UNEMP","TOT","PC_LF","Q","1996-Q4",6.426816,
"DNK","UNEMP","TOT","PC_LF","Q","1997-Q1",6.779655,
"DNK","UNEMP","TOT","PC_LF","Q","1997-Q2",5.763617,
"DNK","UNEMP","TOT","PC_LF","Q","1997-Q3",6.114374,
"DNK","UNEMP","TOT","PC_LF","Q","1997-Q4",5.939326,
"DNK","UNEMP","TOT","PC_LF","Q","1998-Q1",5.714118,
"DNK","UNEMP","TOT","PC_LF","Q","1998-Q2",5.439666,
"DNK","UNEMP","TOT","PC_LF","Q","1998-Q3",5.744314,
"DNK","UNEMP","TOT","PC_LF","Q","1998-Q4",5.076068,
"DNK","UNEMP","TOT","PC_LF","Q","1999-Q1",5.378896,
"DNK","UNEMP","TOT","PC_LF","Q","1999-Q2",5.364602,
"DNK","UNEMP","TOT","PC_LF","Q","1999-Q3",5.687356,
"DNK","UNEMP","TOT","PC_LF","Q","1999-Q4",5.910515,
"DNK","UNEMP","TOT","PC_LF","Q","2000-Q1",5.057,
"DNK","UNEMP","TOT","PC_LF","Q","2000-Q2",4.749322,
"DNK","UNEMP","TOT","PC_LF","Q","2000-Q3",4.289053,
"DNK","UNEMP","TOT","PC_LF","Q","2000-Q4",4.423063,
"DNK","UNEMP","TOT","PC_LF","Q","2001-Q1",4.616692,
"DNK","UNEMP","TOT","PC_LF","Q","2001-Q2",4.431816,
"DNK","UNEMP","TOT","PC_LF","Q","2001-Q3",4.549336,
"DNK","UNEMP","TOT","PC_LF","Q","2001-Q4",4.736072,
"DNK","UNEMP","TOT","PC_LF","Q","2002-Q1",4.493476,
"DNK","UNEMP","TOT","PC_LF","Q","2002-Q2",4.424633,
"DNK","UNEMP","TOT","PC_LF","Q","2002-Q3",4.72124,
"DNK","UNEMP","TOT","PC_LF","Q","2002-Q4",4.740725,
"DNK","UNEMP","TOT","PC_LF","Q","2003-Q1",5.122136,
"DNK","UNEMP","TOT","PC_LF","Q","2003-Q2",5.51044,
"DNK","UNEMP","TOT","PC_LF","Q","2003-Q3",5.44911,
"DNK","UNEMP","TOT","PC_LF","Q","2003-Q4",5.601283,
"DNK","UNEMP","TOT","PC_LF","Q","2004-Q1",5.76585,
"DNK","UNEMP","TOT","PC_LF","Q","2004-Q2",5.470994,
"DNK","UNEMP","TOT","PC_LF","Q","2004-Q3",5.446581,
"DNK","UNEMP","TOT","PC_LF","Q","2004-Q4",5.401599,
"DNK","UNEMP","TOT","PC_LF","Q","2005-Q1",5.254011,
"DNK","UNEMP","TOT","PC_LF","Q","2005-Q2",5.063999,
"DNK","UNEMP","TOT","PC_LF","Q","2005-Q3",4.657678,
"DNK","UNEMP","TOT","PC_LF","Q","2005-Q4",4.16103,
"DNK","UNEMP","TOT","PC_LF","Q","2006-Q1",4.283356,
"DNK","UNEMP","TOT","PC_LF","Q","2006-Q2",4.027308,
"DNK","UNEMP","TOT","PC_LF","Q","2006-Q3",3.643351,
"DNK","UNEMP","TOT","PC_LF","Q","2006-Q4",3.620774,
"DNK","UNEMP","TOT","PC_LF","Q","2007-Q1",4.099107,
"DNK","UNEMP","TOT","PC_LF","Q","2007-Q2",3.756352,
"DNK","UNEMP","TOT","PC_LF","Q","2007-Q3",3.838967,
"DNK","UNEMP","TOT","PC_LF","Q","2007-Q4",3.49019,
"DNK","UNEMP","TOT","PC_LF","Q","2008-Q1",3.330209,
"DNK","UNEMP","TOT","PC_LF","Q","2008-Q2",3.285148,
"DNK","UNEMP","TOT","PC_LF","Q","2008-Q3",3.376208,
"DNK","UNEMP","TOT","PC_LF","Q","2008-Q4",3.684432,
"DNK","UNEMP","TOT","PC_LF","Q","2009-Q1",5.175921,
"DNK","UNEMP","TOT","PC_LF","Q","2009-Q2",5.994442,
"DNK","UNEMP","TOT","PC_LF","Q","2009-Q3",6.186328,
"DNK","UNEMP","TOT","PC_LF","Q","2009-Q4",6.744925,
"DNK","UNEMP","TOT","PC_LF","Q","2010-Q1",7.622849,
"DNK","UNEMP","TOT","PC_LF","Q","2010-Q2",7.509014,
"DNK","UNEMP","TOT","PC_LF","Q","2010-Q3",7.335506,
"DNK","UNEMP","TOT","PC_LF","Q","2010-Q4",7.500534,
"DNK","UNEMP","TOT","PC_LF","Q","2011-Q1",7.645443,
"DNK","UNEMP","TOT","PC_LF","Q","2011-Q2",7.501978,
"DNK","UNEMP","TOT","PC_LF","Q","2011-Q3",7.452874,
"DNK","UNEMP","TOT","PC_LF","Q","2011-Q4",7.668214,
"DNK","UNEMP","TOT","PC_LF","Q","2012-Q1",7.674253,
"DNK","UNEMP","TOT","PC_LF","Q","2012-Q2",7.957894,
"DNK","UNEMP","TOT","PC_LF","Q","2012-Q3",7.33399,
"DNK","UNEMP","TOT","PC_LF","Q","2012-Q4",7.184779,
"DNK","UNEMP","TOT","PC_LF","Q","2013-Q1",7.184328,
"DNK","UNEMP","TOT","PC_LF","Q","2013-Q2",7.099171,
"DNK","UNEMP","TOT","PC_LF","Q","2013-Q3",6.798163,
"DNK","UNEMP","TOT","PC_LF","Q","2013-Q4",6.895093,
"DNK","UNEMP","TOT","PC_LF","Q","2014-Q1",6.906401,
"DNK","UNEMP","TOT","PC_LF","Q","2014-Q2",6.592943,
"DNK","UNEMP","TOT","PC_LF","Q","2014-Q3",6.397979,
"DNK","UNEMP","TOT","PC_LF","Q","2014-Q4",6.363256,
"DNK","UNEMP","TOT","PC_LF","Q","2015-Q1",6.267557,
"DNK","UNEMP","TOT","PC_LF","Q","2015-Q2",6.215201,
"DNK","UNEMP","TOT","PC_LF","Q","2015-Q3",6.171363,
"DNK","UNEMP","TOT","PC_LF","Q","2015-Q4",6.006217,"B"
"DNK","UNEMP","TOT","PC_LF","Q","2016-Q1",6.002166,
"DNK","UNEMP","TOT","PC_LF","Q","2016-Q2",6.119123,
"DNK","UNEMP","TOT","PC_LF","Q","2016-Q3",6.300656,
"DNK","UNEMP","WOMEN","PC_LF","Q","1990-Q1",8.793995,
"DNK","UNEMP","WOMEN","PC_LF","Q","1990-Q2",9.091742,
"DNK","UNEMP","WOMEN","PC_LF","Q","1990-Q3",8.728065,
"DNK","UNEMP","WOMEN","PC_LF","Q","1990-Q4",9.178651,
"DNK","UNEMP","WOMEN","PC_LF","Q","1991-Q1",9.822124,
"DNK","UNEMP","WOMEN","PC_LF","Q","1991-Q2",10.15789,
"DNK","UNEMP","WOMEN","PC_LF","Q","1991-Q3",9.738415,
"DNK","UNEMP","WOMEN","PC_LF","Q","1991-Q4",10.24487,
"DNK","UNEMP","WOMEN","PC_LF","Q","1992-Q1",9.71657,
"DNK","UNEMP","WOMEN","PC_LF","Q","1992-Q2",10.06151,
"DNK","UNEMP","WOMEN","PC_LF","Q","1992-Q3",9.610795,
"DNK","UNEMP","WOMEN","PC_LF","Q","1992-Q4",10.13376,
"DNK","UNEMP","WOMEN","PC_LF","Q","1993-Q1",10.93071,
"DNK","UNEMP","WOMEN","PC_LF","Q","1993-Q2",11.33527,
"DNK","UNEMP","WOMEN","PC_LF","Q","1993-Q3",10.77578,
"DNK","UNEMP","WOMEN","PC_LF","Q","1993-Q4",11.39408,
"DNK","UNEMP","WOMEN","PC_LF","Q","1994-Q1",8.854909,
"DNK","UNEMP","WOMEN","PC_LF","Q","1994-Q2",9.219877,
"DNK","UNEMP","WOMEN","PC_LF","Q","1994-Q3",8.694923,
"DNK","UNEMP","WOMEN","PC_LF","Q","1994-Q4",9.26336,
"DNK","UNEMP","WOMEN","PC_LF","Q","1995-Q1",8.309496,
"DNK","UNEMP","WOMEN","PC_LF","Q","1995-Q2",8.897918,
"DNK","UNEMP","WOMEN","PC_LF","Q","1995-Q3",8.336453,
"DNK","UNEMP","WOMEN","PC_LF","Q","1995-Q4",7.397534,
"DNK","UNEMP","WOMEN","PC_LF","Q","1996-Q1",7.938108,
"DNK","UNEMP","WOMEN","PC_LF","Q","1996-Q2",8.656627,
"DNK","UNEMP","WOMEN","PC_LF","Q","1996-Q3",8.431724,
"DNK","UNEMP","WOMEN","PC_LF","Q","1996-Q4",7.773494,
